ind_id,Citation.number,Citation,Year,Global.Change.Driver,Effect,Endpoint,Endpoint_Host_Parasite,Native.host.type,Ectothermic.host,Enemy.type,Ectoparasite,Vector,Vector.borne,Free.living.stages,Route,Macroparasite,Human.Parasite,Zoonotic,Venue,Habitat,Enemy_Random_Effect,Enemy_Random_EffectIS,Native.host,ContinentUse,humanendpoint,Predictor_Type,Error_Type,MeanControl,VarianceControl,SampleSizeControl,MeanTreatment,VarianceTreatment,SampleSizeTreatment,Coefficient,CoefficientVariance,Coef_Type,SD_Y,SDControl,SDTreatment,Sample_size,SMDH_yi,SMDH_vi,SMDH_viC,LRR_yi,LRR_vi,LRR_viC
976,CN_391,"Staley, Z. R., et al. (2011). ""Test of direct and indirect effects of agrochemicals on the survival of fecal indicator bacteria."" Applied and Environmental Microbiology 77(24): 8765-8774.",2011,CP,Herbicide,Parasite abundance,Parasite,Mammal,No,Bacteria,No,No,No,No,Direct,No,Yes,Yes,Field,Terrestrial,Escherichia coli,Escherichia coli_,Homo sapiens,North America,Yes,Categorical,SE,1.883562,0.477169,5,0.150685,0.288813,5,NA,NA,,NA,1.066982321,0.645805501,10,-1.77374236,0.602131192,0.602131192,-2.525728379,3.737790998,3.737790998
977,CN_391,"Staley, Z. R., et al. (2011). ""Test of direct and indirect effects of agrochemicals on the survival of fecal indicator bacteria."" Applied and Environmental Microbiology 77(24): 8765-8774.",2011,CP,Fertilizer,Parasite abundance,Parasite,Mammal,No,Bacteria,No,No,No,No,Direct,No,Yes,Yes,Field,Terrestrial,Escherichia coli,Escherichia coli_,Homo sapiens,North America,Yes,Categorical,SE,4.106335,0.226244,5,3.798643,0.226244,5,NA,NA,,NA,0.505896964,0.505896964,10,-0.549033922,0.422788778,0.422788778,-0.077887005,0.0065829,0.0065829
978,CN_391,"Staley, Z. R., et al. (2011). ""Test of direct and indirect effects of agrochemicals on the survival of fecal indicator bacteria."" Applied and Environmental Microbiology 77(24): 8765-8774.",2011,CP,Herbicide,Parasite abundance,Parasite,Mammal,No,Bacteria,No,No,No,No,Direct,No,Yes,Yes,Field,Terrestrial,Escherichia coli,Escherichia coli_,Homo sapiens,North America,Yes,Categorical,SE,4.106335,0.226244,5,5.554299,0.208145,5,NA,NA,,NA,0.505896964,0.465426369,10,2.689009538,0.778245217,0.778245217,0.302041319,0.00443995,0.00443995
981,CN_24,"An Epidemiological Survey on Intenstinal Parasite Infection in Khammouane Provine, Lao PDR, with special reference to Strongyloides infection",1998,HLC,Urbanization,prevalence,Host,Mammal,No,Helminth,No,No,Yes,Yes,Complex,Yes,Yes,Yes,Field,Terrestrial,Fasciola,Fasciola_,Mammal,Asia,Yes,Categorical,SD,0.004,0.565685425,2,0,0,1,NA,NA,,NA,0.565685425,0,3,NA,NA,NA,NA,NA,NA
982,CN_360,Selemetas and de Waal 2015 - Detection of major climatic and environment ... f liver fluke exposure risk in Ireland using spatial cluster analysis,2015,CC,Mean Temperature,Case clusters,Host,Mammal,No,Helminth,No,No,No,Yes,Complex,Yes,Yes,Yes,Field,Terrestrial,Fasciola hepatica,Fasciola hepatica_,Mammals,Europe,No,Categorical,95CI,1194.97,35.23,130,1402.28,41.485,74,NA,NA,,NA,204.9407154,182.0752366,204,1.065483923,0.023462334,0.023462334,0.159978403,0.00045408,0.00045408
993,CN_96,"Dubná, S. Langrová, I. Nápravník, J. Jankovská, I. Vadlejch, J. Pekár, S. Fechtner, J. 2007). ""The prevalence of intestinal parasites in dogs from Prague, rural areas, and shelters of the Czech Republic."" Veterinary Parasitology 145(1-2): 120-128.
",2007,HLC,Urbanization,Prevalence,Parasite,Mammal,No,Protist,No,No,No,Yes,Direct,Yes,Yes,Yes,Field,Terrestrial,Giardia,Giardia_,Canis lupus familiaris,Europe,No,Categorical,SE,0.02222222,0.00634332,540,0.00978836,0.0016013,3780,NA,NA,,NA,0.147405436,0.098450654,4320,-0.099182776,0.002732754,0.002732754,-0.819898765,0.108243806,0.108243806
994,CN_269,"Mircean, V. Györke, A. Cozma, V. (2012). ""Prevalence and risk factors of Giardia duodenalis in dogs from Romania."" Veterinary Parasitology 184(2-4): 325-329.
        
",2012,HLC,Urbanization,Prevalence,Parasite,Mammal,No,Protist,No,No,No,Yes,Direct,Yes,Yes,Yes,Field,Terrestrial,Giardia duodenalis,Giardia duodenalis_,Canis lupus familiaris,Europe,No,Categorical,SE,0.05128205,0.01579552,195,0.04761905,0.02323572,84,NA,NA,,NA,0.220572433,0.212958891,279,-0.016850033,0.016869555,0.016869555,-0.074107897,0.332967087,0.332967087
995,CN_270,"Mircean, V. Titilincu, A. Vasile, C. (2010). ""Prevalence of endoparasites in household cat (Felis catus) populations from Transylvania (Romania) and association with risk factors."" Veterinary Parasitology 171(1-2): 163-166.
        
",2010,HLC,Urbanization,Prevalence,Parasite,Mammal,No,Protist,No,No,No,Yes,Direct,Yes,Yes,Yes,Field,Terrestrial,Giardia duodenalis,Giardia duodenalis_,Felis catus,Europe,No,Categorical,SE,0,0,128,0.01052632,0.0060453,285,NA,NA,,NA,0,0.10205641,413,0.145598695,0.007053743,0.007053743,NA,NA,NA
1022,CN_238,"Kurpakov, N. A. (1974). ""Results of a selective study of the incidence of intestinal helminthic diseases in the population of different climatic and geographic zones. II. Estimation of the incidence of helminthic diseases in the population of two different climatic and geographic zones (Russian)."" Meditsinskaya Parazitologiya i Parazitarnye Bolezni 43(4): 468-472.",1974,HLC,Urbanization,Prevalence,Parasite,Mammal,No,Helminth,No,No,No,No,Complex,Yes,Yes,Yes,Field,Terrestrial,Hymenolepis,Hymenolepis_,Homo sapiens,Europe,Yes,Categorical,SD,0.002,2.00E-04,2456,0.006,2.00E-04,6216,NA,NA,,NA,2.00E-04,2.00E-04,8672,19.99826984,0.028969956,0.028969956,1.098612289,4.25E-06,3.74E-05
1023,CN_139,"Farghly, A. M. Mohamed, S. M. A. Abdel-Rahman, S. A. Mohammed, F. E. El-Bahaie, E. S. El-Shafey, M. A. (2016). ""The relation between the prevalence of soil transmitted parasites in the soil and among school children in Zagazig district, Sharkyia Governorate, Egypt."" Journal of Parasitic Diseases 40(3): 1021-1029.
        
",2016,HLC,Urbanization,Prevalence,Parasite,Mammal,No,Helminth,No,No,No,No,Complex,Yes,Yes,Yes,Field,Terrestrial,Hymenolepis nana,Hymenolepis nana_,Homo sapiens,Africa,Yes,Categorical,SE,0.13573883,0.01419754,582,0.03610108,0.0112082,277,NA,NA,,NA,0.342511055,0.186541625,859,-0.360975207,0.004383937,0.004383937,-1.32440989,0.107329878,0.107329878
1025,CN_53,"Broor, S., Krishnan, A., Roy, D.S., Dhakad, S., Kaushik, S., Mir, M.A., Singh, Y., Moen, A., Chadha, M., Mishra, A.C. and Lal, R.B.. Dynamic patterns of circulating seasonal and pandemic A (H1N1) pdm09 influenza viruses from 2007–2010 in and around Delhi, India",2012,HLC,Urbanization,Prevalence,Parasite,Mammal,No,Virus,No,No,No,No,Direct,No,Yes,Yes,Field,Terrestrial,Influenza,Influenza_,Human ,Asia,Yes,Categorical,SD,0.125,0.061913919,4,0.1775,0.138894444,4,NA,NA,,NA,0.061913919,0.138894444,8,0.424098366,0.51937042,0.51937042,0.350656872,0.214411426,0.214411426
1035,CN_279,"Mouchet, J., Le Pont, F., Leon, R., Echeverria, R., & Guderian, R. H. (1994, March). Leishmaniasis in Ecuador. 5. Leishmaniasis and anthropization on the Pacific coast. In Annales de la Societé Belge de Médecine Tropicale (Vol. 74, No. 1, pp. 35-41).",1994,HLC,Deforestation,prevalence,Parasite,Mammal,No,Protist,No,No,Yes,No,Complex,Yes,Yes,Yes,Field,Terrestrial,Leishmania_panamensis,Leishmania_panamensis_,Homo_sapiens,South America,Yes,Categorical,SD,0,0,1,0.042,0.008,2,NA,NA,,NA,0,0.008,3,NA,NA,NA,NA,NA,NA
1036,CN_168,"Gelosa, L. and A. Perone (1989). ""Seroepidemiologic study of human leptospirosis in Lombardy."" Bollettino dell'Istituto sieroterapico milanese 68(2): 127-141.",1989,HLC,Urbanization,Seroprevalence,Parasite,Mammal,No,Bacteria,No,No,No,Yes,Direct,No,Yes,Yes,Field,Terrestrial,Leptospira,Leptospira_,Homo sapiens,Europe,Yes,Categorical,SE,0.14285714,0.03117398,126,0.08666667,0.0229718,150,NA,NA,,NA,0.349927058,0.281345942,276,-0.176496422,0.014967841,0.014967841,-0.499775729,0.117875427,0.117875427
1037,CN_232,"Kositanont, U. Imvithaya, A. Puthavathana, P. Naigowit, P. Singchai, C. (2003). ""Prevalence of antibodies to Leptospira serovars in rodents and shrews trapped in low and high endemic areas in Thailand."" Journal of the Medical Association of Thailand 86(2): 136-142.",2003,HLC,Urbanization,Seroprevalence,Parasite,Mammal,No,Bacteria,No,No,No,Yes,Direct,No,Yes,Yes,Field,Terrestrial,Leptospira,Leptospira_,Rodent and shrew,Asia,No,Categorical,SE,0.04810997,0.00627241,1164,0.076,0.01185108,500,NA,NA,,NA,0.213998598,0.264998205,1664,0.115745075,0.003107772,0.003107772,0.457243908,0.041313841,0.041313841
1038,CN_117,"Epidemiological Aspects of Head Lice in Children Attending Day Care Centres, Urban and Rural Schools in Uberlândia, Central Brazil, Raquel Borges, Júlio Mendes+",2002,HLC,Urbanization,prevalence,Parasite,Mammal,No,Arthropod,Yes,Yes,No,No,Direct,Yes,Yes,Yes,Field,Terrestrial,lice,lice_,Human,South America,Yes,Categorical,SD,36.55,1.94336478,7,31.34285714,17.90752702,4,NA,NA,,NA,1.94336478,17.90752702,11,-0.373614053,0.572519203,0.572519203,-0.153694788,0.082012116,0.082012116
1047,CN_230,"Kohil, K. Benchikh El Fegoun, M. C. Gharbi, M. (2017). ""Prevalence of Echinococcus granulosus taeniasis in stray dogs in the region of Constantine (North-East Algeria)."" Bulletin de la Societe de Pathologie Exotique 110(4): 224-229.
        ",2017,HLC,Urbanization,Prevalence,Parasite,Mammal,No,Helminth,No,No,No,Yes,Complex,Yes,Yes,Yes,Field,Terrestrial,Mesocestoides lineatus,Mesocestoides lineatus_,Canis lupus familiaris,Africa,No,Categorical,SE,0.13333333,0.06206329,30,0.03333333,0.01892154,90,NA,NA,,NA,0.339934639,0.17950549,120,-0.365539563,0.059506534,0.059506534,-1.386294436,0.538888957,0.538888957
1053,CN_52,"Brooker, S., N. Alexander, S. Geiger, R. A. Moyeed, J. Stander, F. Fleming, P. J. Hotez, R. Correa-Oliveira, and J. Bethony. 2006. Contrasting patterns in the small-scale heterogeneity of human helminth infections in urban and rural environments in Brazil. International Journal for Parasitology 36:1143-1151.",2006,HLC,Urbanization,prevalence,Parasite,Mammal,No,Helminth,No,No,No,Yes,Direct,Yes,Yes,Yes,Field,Terrestrial,Necator americanus,Necator americanus_,Mammals (humans),South America,Yes,Categorical,95CI,0.33,0.175,706,0.32,0.28,543,NA,NA,,NA,2.372380403,3.328908628,1249,-0.003457544,0.00339859,0.00339859,-0.030771659,0.272502682,0.272502682
1059,CN_24,"An Epidemiological Survey on Intenstinal Parasite Infection in Khammouane Provine, Lao PDR, with special reference to Strongyloides infection",1998,HLC,Urbanization,prevalence,Host,Mammal,No,Helminth,No,No,Yes,Yes,Complex,Yes,Yes,Yes,Field,Terrestrial,Opisthorchis viverrini,Opisthorchis viverrini_,Mammals,Asia,Yes,Categorical,SD,0.5405,1.343502884,2,0.607,0,1,NA,NA,,NA,1.343502884,0,3,NA,NA,NA,0.116034154,3.089269622,3.089269622
1063,CN_440,"Van Hecke, E. and G. Bucinco (1980). ""Prevalence of Skin Disease in Rwanda."" International Journal of Dermatology 19(9): 526-529.
        
 ",1980,HLC,Urbanization,Prevalence,Parasite,Mammal,No,Fungi,Yes,No,No,Yes,Complex,Yes,Yes,Yes,Field,Terrestrial,Pityriasis versicolor,Pityriasis versicolor_,Homo sapiens,Africa,Yes,Categorical,SE,0.10572012,0.00694879,1958,0.03948897,0.00663724,861,NA,NA,,NA,0.30747905,0.194755216,2819,-0.257275256,0.00140624,0.00140624,-0.984773832,0.032570516,0.032570516
1077,CN_87,"de Miranda, R. L. O'Dwyer, L. H. de Castro, J. R. Metzger, B. Rubini, A. S. Mundim, A. V. Eyal, O. Talmi-Frank, D. Cury, M. C. Baneth, G.  (2014). ""Prevalence and molecular characterization of Hepatozoon canis in dogs from urban and rural areas in Southeast Brazil."" Research in Veterinary Science 97(2): 325-328.
        
",2014,HLC,Urbanization,Prevalence,Parasite,Mammal,No,Arthropod,Yes,Yes,No,Yes,Direct,Yes,Yes,Yes,Field,Terrestrial,Rhipicephalus (Boophilus) microplus,Rhipicephalus (Boophilus) microplus_,Canis lupus familiaris,South America,No,Categorical,SE,0.02238806,0.01278024,134,0,0,212,NA,NA,,NA,0.147941974,0,346,-0.213545955,0.015142727,0.015142727,NA,NA,NA
1078,CN_245,"Leal, B., et al. (2017). ""Cattle fever tick, Rhipicephalus (Boophilus) microplus (Acari: Ixodidae): Potential control on pastures by the application of urea fertilizer."" Veterinary parasitology 241: 39-42.",2017,CP,Fertilizer,Parasite growth/development/reproduction,Parasite,Mammal,No,Arthropod,Yes,Yes,No,Yes,Complex,Yes,No,Yes,Lab,Terrestrial,Rhipicephalus microplus,Rhipicephalus microplus_,Cattle,NA,No,Categorical,SD,0.909,0.128,2,0.859,0.158,4,NA,NA,,NA,0.128,0.158,6,-0.277458357,0.767582579,0.767582579,-0.056576172,0.018372306,0.018372306
1079,CN_87,"de Miranda, R. L. O'Dwyer, L. H. de Castro, J. R. Metzger, B. Rubini, A. S. Mundim, A. V. Eyal, O. Talmi-Frank, D. Cury, M. C. Baneth, G.  (2014). ""Prevalence and molecular characterization of Hepatozoon canis in dogs from urban and rural areas in Southeast Brazil."" Research in Veterinary Science 97(2): 325-328.
        
",2014,HLC,Urbanization,Prevalence,Parasite,Mammal,No,Arthropod,Yes,Yes,No,Yes,Direct,Yes,Yes,Yes,Field,Terrestrial,Rhipicephalus sanguineus,Rhipicephalus sanguineus_,Canis lupus familiaris,South America,No,Categorical,SE,0.10447761,0.02642393,134,0.69811321,0.0315295,212,NA,NA,,NA,0.305879104,0.45907645,346,1.518538575,0.014564293,0.014564293,1.899408492,0.066005653,0.066005653
1080,CN_407,"Syskova, T. G., Tsybina, T. N., Sidorenko, A. G., & Iasinskiĭ, A. A. (2001). Parasitic diseases morbidity in the Russian Federation in 1999. Meditsinskaia parazitologiia i parazitarnye bolezni, (3), 31-35.",2001,HLC,Urbanization,prevalence,Parasite,Mammal,No,Bacteria,No,No,Yes,No,Complex,No,Yes,Yes,Field,Terrestrial,Rickettsia,Rickettsia_,Homo_sapiens,Europe,Yes,Categorical,SD,0.054,0.007,459,0.014,0.0036,459,NA,NA,,NA,0.007,0.0036,918,-7.180644648,0.041965433,0.041965433,-1.349926717,0.000180667,0.000180667
1081,CN_368,Seroprevalence of dengue virus among children presenting with febrile illness in some public health facilities in Cameroon,2018,HLC,Urbanization,prevalence,Parasite,Mammal,No,Bacteria,No,No,Yes,No,Direct,No,Yes,Yes,Field,Terrestrial,Salmonella,Salmonella_,humans,Africa,Yes,Categorical,SD,0.033333333,0.019502137,3,0.009428571,0.009863352,7,NA,NA,,NA,0.019502137,0.009863352,10,-1.396380076,0.961598398,0.961598398,-1.26281334,0.270436106,0.270436106
1082,CN_96,"Dubná, S. Langrová, I. Nápravník, J. Jankovská, I. Vadlejch, J. Pekár, S. Fechtner, J. 2007). ""The prevalence of intestinal parasites in dogs from Prague, rural areas, and shelters of the Czech Republic."" Veterinary Parasitology 145(1-2): 120-128.
",2007,HLC,Urbanization,Prevalence,Parasite,Mammal,No,Protist,No,No,No,Yes,Complex,Yes,Yes,Yes,Field,Terrestrial,Sarcocystis,Sarcocystis_,Canis lupus familiaris,Europe,No,Categorical,SE,0.02962963,0.00729684,540,0.00634921,0.00129191,3780,NA,NA,,NA,0.169563239,0.079428829,4320,-0.17580066,0.00315643,0.00315643,-1.540444478,0.102050462,0.102050462
1083,CN_270,"Mircean, V. Titilincu, A. Vasile, C. (2010). ""Prevalence of endoparasites in household cat (Felis catus) populations from Transylvania (Romania) and association with risk factors."" Veterinary Parasitology 171(1-2): 163-166.
        
",2010,HLC,Urbanization,Prevalence,Parasite,Mammal,No,Protist,No,No,No,Yes,Complex,Yes,Yes,Yes,Field,Terrestrial,Sarcocystis spp.,Sarcocystis spp._,Felis catus,Europe,No,Categorical,SE,0.0234375,0.01337213,128,0.00350877,0.00350261,285,NA,NA,,NA,0.151288381,0.059130862,413,-0.17319099,0.014630565,0.014630565,-1.899071755,1.32201258,1.32201258
1084,CN_440,"Van Hecke, E. and G. Bucinco (1980). ""Prevalence of Skin Disease in Rwanda."" International Journal of Dermatology 19(9): 526-529.
        
 ",1980,HLC,Urbanization,Prevalence,Parasite,Mammal,No,Arthropod,Yes,No,No,Yes,Direct,Yes,Yes,Yes,Field,Terrestrial,Sarcoptes,Sarcoptes_,Homo sapiens,Africa,Yes,Categorical,SE,0.00663943,0.00183532,1958,0.01858304,0.00460239,861,NA,NA,,NA,0.081211614,0.135047016,2819,0.107156906,0.001982112,0.001982112,1.02922322,0.137750599,0.137750599
1085,CN_52,"Brooker, S., N. Alexander, S. Geiger, R. A. Moyeed, J. Stander, F. Fleming, P. J. Hotez, R. Correa-Oliveira, and J. Bethony. 2006. Contrasting patterns in the small-scale heterogeneity of human helminth infections in urban and rural environments in Brazil. International Journal for Parasitology 36:1143-1151.",2006,HLC,Urbanization,prevalence,Parasite,Mammal,No,Helminth,No,No,No,Yes,Complex,Yes,Yes,Yes,Field,Terrestrial,Schistosoma mansoni,Schistosoma mansoni_,Mammals (humans),South America,Yes,Categorical,95CI,0.56,0.175,706,0.08,0.205,543,NA,NA,,NA,2.372380403,2.437236674,1249,-0.199461879,0.003287358,0.003287358,-1.945910149,1.734710147,1.734710147
1086,CN_176,"Gleichsner, A. M., J. A. Cleveland, and D. J. Minchella. 2016. “One Stimulus-Two Responses: Host and Parasite Life-History Variation in Response to Environmental Stress.” Evolution 70 (11): 2640–46. https://doi.org/10.1111/evo.13061.",2016,CC,Mean Precipitation,Host reproduction,Host,Mollusk,Yes,Helminth,No,No,No,Yes,Complex,Yes,Yes,Yes,Lab,Freshwater,Schistosoma mansoni,Schistosoma mansoni_,Biomphalaria alexandria,NA,No,Categorical,SE,0.243478261,0.243478261,168,6.12173913,2.052173913,168,NA,NA,,NA,3.15583895,26.599214,336,0.309658172,0.012200254,0.012200254,3.224573845,1.112377324,1.112377324
1087,CN_176,"Gleichsner, A. M., J. A. Cleveland, and D. J. Minchella. 2016. “One Stimulus-Two Responses: Host and Parasite Life-History Variation in Response to Environmental Stress.” Evolution 70 (11): 2640–46. https://doi.org/10.1111/evo.13061.",2016,CC,Mean Precipitation,Parasite reproduction,Parasite,Mollusk,Yes,Helminth,No,No,No,Yes,Complex,Yes,Yes,Yes,Lab,Freshwater,Schistosoma mansoni,Schistosoma mansoni_,Biomphalaria alexandria,NA,No,Categorical,SE,714.7410359,88.44621514,168,442.2310757,119.5219124,168,NA,NA,,NA,1146.393972,1549.181044,336,-0.199521031,0.011986673,0.011986673,-0.480087748,0.088359047,0.088359047
1088,CN_418,The epidemiology of schistosomiasis in Burundi and its consequences for control; B. Gryseels,1991,HLC,Urbanization,prevalence in humans,Parasite,Mammal,No,Helminth,No,No,No,Yes,Complex,Yes,Yes,Yes,Field,Freshwater,Schistosoma mansoni,Schistosoma mansoni_,Human,Africa,Yes,Categorical,SD,23,8.717797887,3,25.5,0.707106781,2,NA,NA,,NA,8.717797887,0.707106781,5,0.292498471,0.538075201,0.538075201,0.103184236,0.048273566,0.048273566
1089,CN_66,"Chimbari, M. J., & Chirundu, D. (2003). Prevalence and intensity of the schistosomiasis situation along the Zimbabwean urban and peri-urban shoreline of lake Kariba. The Central African Journal Of Medicine, 49(1-2), 8-12.",2003,HLC,Urbanization,prevalence,Parasite,Mammal,No,Helminth,No,No,No,Yes,Complex,Yes,Yes,Yes,Field,Terrestrial,Schistosoma_haematobium,Schistosoma_haematobium_,Homo_sapiens,Africa,Yes,Categorical,SD,0.121,0,1,0.057,0.039,3,NA,NA,,NA,0,0.039,4,NA,NA,NA,-0.752739278,0.156048015,0.156048015
1090,CN_66,"Chimbari, M. J., & Chirundu, D. (2003). Prevalence and intensity of the schistosomiasis situation along the Zimbabwean urban and peri-urban shoreline of lake Kariba. The Central African Journal Of Medicine, 49(1-2), 8-12.",2003,HLC,Urbanization,prevalence,Parasite,Mammal,No,Helminth,No,No,No,Yes,Complex,Yes,Yes,Yes,Field,Terrestrial,Schistosoma_mansoni,Schistosoma_mansoni_,Homo_sapiens,Africa,Yes,Categorical,SD,0,0,1,0.025,0.029,3,NA,NA,,NA,0,0.029,4,NA,NA,NA,NA,NA,NA
1095,CN_270,"Mircean, V. Titilincu, A. Vasile, C. (2010). ""Prevalence of endoparasites in household cat (Felis catus) populations from Transylvania (Romania) and association with risk factors."" Veterinary Parasitology 171(1-2): 163-166.
        
",2010,HLC,Urbanization,Prevalence,Parasite,Mammal,No,Helminth,No,No,No,Yes,Complex,Yes,Yes,Yes,Field,Terrestrial,Strongyloides spp.,Strongyloides spp._,Felis catus,Europe,No,Categorical,SE,0.0859375,0.02477276,128,0.01052632,0.0060453,285,NA,NA,,NA,0.280271785,0.10205641,413,-0.356895071,0.015067663,0.015067663,-2.0997415,0.412920866,0.412920866
1096,CN_24,"An Epidemiological Survey on Intenstinal Parasite Infection in Khammouane Provine, Lao PDR, with special reference to Strongyloides infection",1998,HLC,Urbanization,prevalence,Host,Mammal,No,Helminth,No,No,No,Yes,Complex,Yes,Yes,Yes,Field,Terrestrial,Strongyloides stercoralis,Strongyloides stercoralis_,Mammals,Asia,Yes,Categorical,SD,0.2295,6.434671709,2,0.094,0,1,NA,NA,,NA,6.434671709,0,3,NA,NA,NA,-0.892608247,393.0587001,8.643592774
1097,CN_139,"Farghly, A. M. Mohamed, S. M. A. Abdel-Rahman, S. A. Mohammed, F. E. El-Bahaie, E. S. El-Shafey, M. A. (2016). ""The relation between the prevalence of soil transmitted parasites in the soil and among school children in Zagazig district, Sharkyia Governorate, Egypt."" Journal of Parasitic Diseases 40(3): 1021-1029.
        
",2016,HLC,Urbanization,Prevalence,Parasite,Mammal,No,Helminth,No,No,No,Yes,Complex,Yes,Yes,Yes,Field,Terrestrial,Strongyloides stercoralis,Strongyloides stercoralis_,Homo sapiens,Africa,Yes,Categorical,SE,0.00343643,0.00242574,582,0,0,277,NA,NA,,NA,0.058520192,0,859,-0.082972923,0.003442231,0.003442231,NA,NA,NA
